categoria,categoriaF,categoriaS,ciudad,ciudadF,comunidad,comunidadF,contenido,creador,discapacidad,educacion,educacionF,educacionReq,educacionReqF,educacionS,email,empresaSocial,fechaCreacion,fechaCreacionBoost,fechaCreacionPortal,fechaRevision,id,jornada,jornadaF,localizacion,minExperiencia,oReq,oferta,origen,pais,paisF,paisS,provincia,provinciaF,provinciaLimitrofe,provinciaS,salarioMax,salarioMin,score,speState,speStateId,subcategoria,subcategoriaF,subcategoriaS,telefono,tipoContratoN,titulo,trabajosOfertados,url,verMail,verTelefono,web
22,SALUD/DEPORTE,SALUD/DEPORTE,28079,Madrid,13,MADRID,"Se ofrece puesto de comercial para visitar y atender a tiendas de deporte y moda infantil en Cataluña. Se requiere persona dinámica de 25 a 35 años con disponibilidad para viajar que disponga de tablet u ordenador portatil propio y vehiculo propio, de las provincias de Barcelona, Tarragona, Lerida y Gerona o alrededores. Se debe realizar test de acceso en http://www.sevencanada.com/empleo/ - Formación y seguimiento personal con director comercial - Sueldo fijo 1300€ + alta + gastos viaje. Posibilidad de ascenso en empresa con altas opciones de crecimiento. Marcas en exclusiva: Converse, Lyle & Scott y Juicy Couture. Recomendamos este empleo para todas aquellas personas extrovertidas, que les guste conducir, viajar y con altas cualidades para la venta.",NA,False,1,Sin estudios,07029,Maestro (Educación Infantil),Sin estudios,NA,False,2018-02-27T16:59:19Z,2018-02-27T00:00:00Z,2018-11-03T00:00:00Z,2018-11-04T17:22:48Z,1405667545,1,COMPLETA,"40.4167754,-3.7037902",1,NA,NA,INSERTIA,724,ESPAÑA,ESPAÑA,28,MADRID,['MADRID'],MADRID,NA,1300,1.174693,Activa,1,22005,FISIOTERAPIA/DEPORTE/MANTENIMIENTO FISIC,FISIOTERAPIA/DEPORTE/MANTENIMIENTO FISIC,NA,2,COMERCIAL VENTA TIENDAS DEPORTE,1,https://www.insertia.net/empleo/oferta-de-empleo_comercial-venta-tiendas-deporte-en-madrid_ref_27201323.html,NA,NA,NA
22,SALUD/DEPORTE,SALUD/DEPORTE,14038,Lucena,1,ANDALUCÍA,"Se ofrece puesto de comercial para visitar y atender a tiendas de deporte en toda España y Portugal. Se requiere persona dinámica de 25 a 35 años con disponibilidad para viajar que disponga de tablet u ordenador portatil propio, de la zona de Lucena y alrededores. Se debe realizar test de acceso en http://www.sevencanada.com/empleo/ - Formación y seguimiento personal con director comercial - Sueldo fijo 1200€ + alta + gastos viaje (dieta, gasoil y hotel). Vehiculo por cuenta de empresa. Posibilidad de ascenso en empresa con altas opciones de crecimiento. Marcas en exclusiva: Converse, Lyle & Scott y Juicy Couture. Recomendamos este empleo para todas aquellas personas extrovertidas, que les guste conducir, viajar y con altas cualidades para la venta.",NA,False,1,Sin estudios,07029,Maestro (Educación Infantil),Sin estudios,NA,False,2018-02-27T17:06:52Z,2018-02-27T00:00:00Z,2018-11-03T00:00:00Z,2018-11-04T17:22:46Z,1405676507,1,COMPLETA,"37.4129332,-4.4961008",1,NA,NA,INSERTIA,724,ESPAÑA,ESPAÑA,14,CÓRDOBA,['CÓRDOBA'],CÓRDOBA,NA,1100,1.174693,Activa,1,22005,FISIOTERAPIA/DEPORTE/MANTENIMIENTO FISIC,FISIOTERAPIA/DEPORTE/MANTENIMIENTO FISIC,NA,2,COMERCIAL VENTA TIENDAS DEPORTE,1,https://www.insertia.net/empleo/oferta-de-empleo_comercial-venta-tiendas-deporte-en-cordoba_ref_27501854.html,NA,NA,NA
06,COMERCIAL/VENTAS,COMERCIAL/VENTAS,28079,Madrid,13,MADRID,"Consultora dedicada a la prestación de servicios profesionales a PYMES, con desarrollo de aplicación propia. Necesitamos incorporar un/a comercial con un mínimo de dos años de experiencia en oferta de servicios a empresas y valoramos experiencia como consultor de LOPD, P.R.L . I.S.O - Manejo paquete office - Carnet de conducir. Actividades a realizar: Consultora nacional especializada en dar soluciones integrales a empresas en materia de consultoría jurídica especializada, selecciona por necesidades de demanda, asesores/as comerciales para la oferta de estos servicios a empresas. - Captación de nuevas cuentas / clientes - Visitas periódicas a pymes para dar a conocer el servicio y los productos que ofrecemos. Ofrecemos: Te ofrecemos la oportunidad de desarrollar tu carrera profesional en una empresa en pleno crecimiento con distintas áreas de negocio, donde encontrarás posibilidades reales de promoción en un e",NA,False,5,"FP I, Ciclo de Grado Medio",05025,"Otras Titulaciones (FP 1, ciclos grado medio)","FP I, Ciclo de Grado Medio",NA,False,2018-02-26T17:42:44Z,2018-02-26T00:00:00Z,2018-11-03T00:00:00Z,2018-11-04T17:22:39Z,1404919360,1,COMPLETA,"40.4167754,-3.7037902",3,NA,NA,INSERTIA,724,ESPAÑA,ESPAÑA,28,MADRID,['MADRID'],MADRID,NA,27000,1.174693,Activa,1,06001,AGENTES COMERCIALES/REPRESENTANTES,AGENTES COMERCIALES/REPRESENTANTES,NA,3,Comercial L.O.P.D/ Compliance,3,https://www.insertia.net/empleo/oferta-de-empleo_comercial-lopd-compliance-en-madrid_ref_28330445.html,NA,NA,NA
17,INFORMÁTICA/TELECOMUNICACIONES,INFORMÁTICA/TELECOMUNICACIONES,28181,Villaviciosa de Odón,13,MADRID,"Empresa de creación de software online, precisa incorporar Programador Web para el desarrollo y mantenimiento de aplicaciones de gestión y producción en entornos web de alto uso, gestionadas por bases de datos mysql. El lenguaje de programación principal es el de PHP con entornos de base de datos linux. Además es necesario unos conocimientos mínimos de javascript y AJAX. Indispensable formalidad, profesionalidad, capacidad de análisis y de trabajar en equipo. Actividades a realizar: Programación. PHP 5 MySQL CSS (Cascading Style Sheets) HTML5 HTML Ajax jQuery Eclipse SubVersion JavaScript Experiencia y conociminetos altos y demostrables en PHP, mySQL XML, CSS, HTML, JQUERY, Javascript. Ofrecemos: Se trata de una labor dilatada en el tiempo por lo que se valorará un compromiso con el trabajo.",NA,False,6,"FP II, Ciclo de Grado Superior",06024,"Otras Titulaciones (FP 2, ciclos grado superior)","FP II, Ciclo de Grado Superior",NA,False,2018-06-08T21:07:31Z,2018-06-08T00:00:00Z,2018-11-03T00:00:00Z,2018-11-04T17:22:42Z,1494333692,1,COMPLETA,"40.3626807,-3.9139109",3,NA,NA,INSERTIA,724,ESPAÑA,ESPAÑA,28,MADRID,['MADRID'],MADRID,NA,NA,1.174693,Activa,1,17001,ANALISTAS/PROGRAMADORES,ANALISTAS/PROGRAMADORES,NA,3,Programador web PHP - HTML,1,https://www.insertia.net/empleo/oferta-de-empleo_programador-web-php---html-en-madrid_ref_28681182.html,NA,NA,NA
22,SALUD/DEPORTE,SALUD/DEPORTE,48020,Bilbao,16,PAÍS VASCO,"Se ofrece puesto de comercial para visitar y atender a tiendas de deporte y moda infantil en Cataluña. Se requiere persona dinámica de 25 a 35 años con disponibilidad para viajar que disponga de tablet u ordenador portatil propio y vehiculo propio, de las provincias de Barcelona, Tarragona, Lerida y Gerona o alrededores. Se debe realizar test de acceso en http://www.sevencanada.com/empleo/ - Formación y seguimiento personal con director comercial - Sueldo fijo 1300€ + alta + gastos viaje. Posibilidad de ascenso en empresa con altas opciones de crecimiento. Marcas en exclusiva: Converse, Lyle & Scott y Juicy Couture. Recomendamos este empleo para todas aquellas personas extrovertidas, que les guste conducir, viajar y con altas cualidades para la venta.",NA,False,1,Sin estudios,07029,Maestro (Educación Infantil),Sin estudios,NA,False,2018-02-27T16:58:14Z,2018-02-27T00:00:00Z,2018-11-03T00:00:00Z,2018-11-04T17:22:51Z,1405667508,1,COMPLETA,"43.2630126,-2.9349852",1,NA,NA,INSERTIA,724,ESPAÑA,ESPAÑA,48,VIZCAYA,['VIZCAYA'],VIZCAYA,NA,1300,1.174693,Activa,1,22005,FISIOTERAPIA/DEPORTE/MANTENIMIENTO FISIC,FISIOTERAPIA/DEPORTE/MANTENIMIENTO FISIC,NA,2,COMERCIAL VENTA TIENDAS DEPORTE,1,https://www.insertia.net/empleo/oferta-de-empleo_comercial-venta-tiendas-deporte-en-vizcaya_ref_26883666.html,NA,NA,NA
06,COMERCIAL/VENTAS,COMERCIAL/VENTAS,28079,Madrid,13,MADRID,"Consultora nacional dedicada a la oferta e integración de servicios obligatorios para las pymes, selecciona por necesidades de demanda, asesores/as comerciales para la oferta de estos servicios a empresas. Por la oferta de un nuevo servicio de obligado cumplimiento, abrimos proceso de selección. Buscamos Agentes Comerciales Freeland, con perfil claramente comercial con demostrada experiencia en el mundo de la oferta de servicios a empresas. Visitas periódicas a pymes para dar a conocer los servicios que ofrecemos. Gestión comercial específica con asesorías tradicionales (fiscales, contables y laborales) para ofertar nuestra gama de servicios. Buscamos comerciales con clara orientación al cliente, Visitas a administradores de fincas, asesorías, para la firma de convenios de colaboración por lo que se valorara tener una red de contactos ya establecida en este sector o experiencia en captación de partners. Se ofrece: -",NA,False,5,"FP I, Ciclo de Grado Medio",05025,"Otras Titulaciones (FP 1, ciclos grado medio)","FP I, Ciclo de Grado Medio",NA,False,2018-02-27T16:39:29Z,2018-02-27T00:00:00Z,2018-11-03T00:00:00Z,2018-11-04T17:22:41Z,1405656063,1,COMPLETA,"40.4167754,-3.7037902",3,NA,NA,INSERTIA,724,ESPAÑA,ESPAÑA,28,MADRID,['MADRID'],MADRID,NA,32000,1.174693,Activa,1,06001,AGENTES COMERCIALES/REPRESENTANTES,AGENTES COMERCIALES/REPRESENTANTES,NA,3,Agente Comercial Autonomo,3,https://www.insertia.net/empleo/oferta-de-empleo_agente-comercial-autonomo-en-toda-espana_ref_28467295.html,NA,NA,NA
06,COMERCIAL/VENTAS,COMERCIAL/VENTAS,NA,NA,1,ANDALUCÍA,-,Comercial,False,NA,NA,NA,NA,NA,NA,False,2018-11-03T18:32:50Z,2018-11-03T00:00:00Z,2018-11-03T00:00:00Z,2018-11-04T18:32:50Z,1672801078,1,COMPLETA,"37.3890924,-5.9844589",NA,NA,NA,SAE,724,ESPAÑA,ESPAÑA,41,SEVILLA,['SEVILLA'],SEVILLA,NA,NA,1.174693,Activa,1,06001,AGENTES COMERCIALES/REPRESENTANTES,AGENTES COMERCIALES/REPRESENTANTES,NA,2,Comercial,1,https://ws054.juntadeandalucia.es/eureka2/eureka-demandantes/detalleOferta.do?ofertaId=66639&tipoOferta=EA&origen=&listado=true,NA,NA,NA
18,INGENIERÍA/CALIDAD/CIENCIAS,INGENIERÍA/CALIDAD/CIENCIAS,NA,NA,1,ANDALUCÍA,-,Técnico/a (Ingeniería),False,6,"FP II, Ciclo de Grado Superior",NA,NA,"FP II, Ciclo de Grado Superior",NA,False,2018-11-03T18:32:50Z,2018-11-03T00:00:00Z,2018-11-03T00:00:00Z,2018-11-04T18:32:50Z,1672801076,1,COMPLETA,"37.3890924,-5.9844589",NA,NA,NA,SAE,724,ESPAÑA,ESPAÑA,41,SEVILLA,['SEVILLA'],SEVILLA,NA,NA,1.174693,Activa,1,18003,INGENIERÍAS,INGENIERÍAS,NA,2,Técnico/a (Ingeniería),1,https://ws054.juntadeandalucia.es/eureka2/eureka-demandantes/detalleOferta.do?ofertaId=66641&tipoOferta=EA&origen=&listado=true,NA,NA,NA
11,DERECHO/PSICOLOGÍA/CIENCIAS SOCIALES,DERECHO/PSICOLOGÍA/CIENCIAS SOCIALES,NA,NA,1,ANDALUCÍA,-,Gestor/a,False,NA,NA,NA,NA,NA,NA,False,2018-11-03T18:32:50Z,2018-11-03T00:00:00Z,2018-11-03T00:00:00Z,2018-11-04T18:32:50Z,1672801077,1,COMPLETA,"37.3890924,-5.9844589",NA,NA,NA,SAE,724,ESPAÑA,ESPAÑA,41,SEVILLA,['SEVILLA'],SEVILLA,NA,NA,1.174693,Activa,1,11005,OTROS PROFESIONALES,OTROS PROFESIONALES,NA,2,Gestor/a,1,https://ws054.juntadeandalucia.es/eureka2/eureka-demandantes/detalleOferta.do?ofertaId=66638&tipoOferta=EA&origen=&listado=true,NA,NA,NA
05,ARQUITECTURA/DISEÑO,ARQUITECTURA/DISEÑO,NA,NA,1,ANDALUCÍA,-,Técnico/a (Arquitectura),False,6,"FP II, Ciclo de Grado Superior",NA,NA,"FP II, Ciclo de Grado Superior",NA,False,2018-11-03T18:32:50Z,2018-11-03T00:00:00Z,2018-11-03T00:00:00Z,2018-11-04T18:32:50Z,1672801075,1,COMPLETA,"37.3890924,-5.9844589",NA,NA,NA,SAE,724,ESPAÑA,ESPAÑA,41,SEVILLA,['SEVILLA'],SEVILLA,NA,NA,1.174693,Activa,1,NA,NA,NA,NA,2,Técnico/a (Arquitectura),1,https://ws054.juntadeandalucia.es/eureka2/eureka-demandantes/detalleOferta.do?ofertaId=66642&tipoOferta=EA&origen=&listado=true,NA,NA,NA
08,CONDUCTORES/TRANSPORTE,CONDUCTORES/TRANSPORTE,17079,Girona,9,CATALUÑA,Busquem conductor de taxi per la ciutat de Girona. Obligatori tenir el nivell B2 de català.Conduir un taxi de Girona capital. Horari rotatiu.,taxi girona,False,NA,NA,NA,NA,NA,NA,False,2018-11-03T17:21:47Z,2018-11-03T00:00:00Z,2018-11-03T00:00:00Z,2018-11-04T19:28:48Z,1672767907,1,COMPLETA,"41.9794005,2.8214264",NA,NA,NA,SOC,724,ESPAÑA,ESPAÑA,17,GIRONA,['GIRONA'],GIRONA,NA,1200,1.174693,Activa,1,08002,TRANSPORTE DE PERSONAS O MERCANCIAS,TRANSPORTE DE PERSONAS O MERCANCIAS,NA,3,Conductor de taxi,1,http://feinaactiva.gencat.cat/web/guest/home?p_p_id=jobsLocator_WAR_psocwebjobslocator&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_jobsLocator_WAR_psocwebjobslocator_struts_action=%2Fjobslocator%2FprocessView&saveLastPath=0&jobCode=4362124,NA,NA,NA
06,COMERCIAL/VENTAS,COMERCIAL/VENTAS,17079,Girona,9,CATALUÑA,"FLEXIBLEOS, empresa especializada en Soluciones de Outsourcing comercial, precisa incorporar a 4 Comerciales para trabajar en Gasolineras BP de la zona de Girona. Su jornada laboral sería de 30 horas semanales (con posibilidad de ampliación en un futuro), repartidas de Lunes a Sábado (9-14 o 15-20h). Posibilidad de turno rotativo o fijo. Proyecto estable.Su principal función consistirá en la comercialización de una Tarjeta Gratuita de fidelización de clientes en diferentes gasolineras BP de Girona.","FLEXIBLEOS, S.L.",False,NA,NA,NA,NA,NA,NA,False,2018-11-03T19:28:46Z,2018-11-03T00:00:00Z,2018-11-03T00:00:00Z,2018-11-04T19:28:46Z,1672826983,1,COMPLETA,"41.9794005,2.8214264",NA,NA,NA,SOC,724,ESPAÑA,ESPAÑA,17,GIRONA,['GIRONA'],GIRONA,NA,700,1.174693,Activa,1,06001,AGENTES COMERCIALES/REPRESENTANTES,AGENTES COMERCIALES/REPRESENTANTES,NA,3,Comercial para Gasolineras BP,4,http://feinaactiva.gencat.cat/web/guest/home?p_p_id=jobsLocator_WAR_psocwebjobslocator&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_jobsLocator_WAR_psocwebjobslocator_struts_action=%2Fjobslocator%2FprocessView&saveLastPath=0&jobCode=4362125,NA,NA,NA
01,ADMINISTRACIÓN,ADMINISTRACIÓN,08033,Caldes de Montbui,9,CATALUÑA,"BUSQUEM UNA PERSONA DINÀMICA I AMB DO DE GENTS PER DESENVOLUPAR TASQUES PRÒPIES DE LA RECEPCIÓ D'UN HOTELatenció al client, trucades telefòniques, check-in, check-out, tasques administratives, bookings, etc...",BALNEARI BROQUETAS,False,NA,NA,NA,NA,NA,NA,False,2018-11-03T19:28:46Z,2018-11-03T00:00:00Z,2018-11-03T00:00:00Z,2018-11-04T19:28:46Z,1672826982,1,COMPLETA,"41.6316583,2.1668706",NA,NA,NA,SOC,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,800,1.174693,Activa,1,01004,RECEPCIONISTAS,RECEPCIONISTAS,NA,3,AJUDANT DE RECEPCIÓ,1,http://feinaactiva.gencat.cat/web/guest/home?p_p_id=jobsLocator_WAR_psocwebjobslocator&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_jobsLocator_WAR_psocwebjobslocator_struts_action=%2Fjobslocator%2FprocessView&saveLastPath=0&jobCode=4362126,NA,NA,NA
22,SALUD/DEPORTE,SALUD/DEPORTE,25217,Tàrrega,9,CATALUÑA,"Es necessita un/a Òptic/a Optometrista titulat per a treballar en òptica a Tàrrega o Agramunt. Bon ambient de treball, festa tots els festius, dissabtes tarda. S'ofereix jornada complerta partida. Es valorarà experiència.Revisions Rx, adaptacions de lents de contacte, muntatges taller, vendes...",Òptica Solà,False,7,Diplomado o Ingeniero Técnico,NA,NA,Diplomado o Ingeniero Técnico,NA,False,2018-11-03T15:18:34Z,2018-11-03T00:00:00Z,2018-11-03T00:00:00Z,2018-11-04T19:28:48Z,1672633122,1,COMPLETA,"41.6480797,1.1409432",NA,NA,NA,SOC,724,ESPAÑA,ESPAÑA,25,LLEIDA,['LLEIDA'],LLEIDA,NA,NA,1.174693,Activa,1,22006,FARMACIA/ÓPTICA/AUDICIÓN,FARMACIA/ÓPTICA/AUDICIÓN,NA,2,Òptic optometrista,1,http://feinaactiva.gencat.cat/web/guest/home?p_p_id=jobsLocator_WAR_psocwebjobslocator&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_jobsLocator_WAR_psocwebjobslocator_struts_action=%2Fjobslocator%2FprocessView&saveLastPath=0&jobCode=4362122,NA,NA,NA
16,HOSTELERÍA/TURISMO,HOSTELERÍA/TURISMO,17167,Sant Joan de les Abadesses,9,CATALUÑA,"ajudant per activitats de cateringASSISTIR AL CUINER I AL CAP EN LES TASQUES DE CUINA, SERVEI, RELACIO AMB CLIENTS",ARROSSADES POPULARS DEL RIPOLLES,False,NA,NA,NA,NA,NA,NA,False,2018-11-03T13:10:28Z,2018-11-03T00:00:00Z,2018-11-03T00:00:00Z,2018-11-04T19:28:48Z,1672632394,1,COMPLETA,"42.234129,2.2863069",NA,NA,NA,SOC,724,ESPAÑA,ESPAÑA,17,GIRONA,['GIRONA'],GIRONA,NA,1000,1.174693,Activa,1,16003,AYUDANTES DE COCINA/COMIDA RÁPIDA,AYUDANTES DE COCINA/COMIDA RÁPIDA,NA,3,ajudant o auxlliar de cuina catering,1,http://feinaactiva.gencat.cat/web/guest/home?p_p_id=jobsLocator_WAR_psocwebjobslocator&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_jobsLocator_WAR_psocwebjobslocator_struts_action=%2Fjobslocator%2FprocessView&saveLastPath=0&jobCode=4331628,NA,NA,NA
13,EDUCACIÓN/SERVICIOS SOCIALES,EDUCACIÓN/SERVICIOS SOCIALES,25120,Lleida,9,CATALUÑA,Centre d'idiomes busca professors per a fer classes a Lleida i voltants. Important tenir un nivell d'italià de mínim B2 i experiència fent classe a adults.Centre d'idiomes busca professors per a fer classes extraescolars a Mollerussa i voltants. Improtant tenir un nivell d'anglès de mínim B2 i experiència fent classe a nens i nenes a partir de 3 anys. Important tenir cotxe pròpi per desplaçaments.,LM IDIOMES S.C.P,False,NA,NA,NA,NA,NA,NA,False,2018-11-03T15:18:33Z,2018-11-03T00:00:00Z,2018-11-03T00:00:00Z,2018-11-04T19:28:48Z,1672633121,2,PARCIAL,"41.6175899,0.6200146",NA,NA,NA,SOC,724,ESPAÑA,ESPAÑA,25,LLEIDA,['LLEIDA'],LLEIDA,NA,NA,1.174693,Activa,1,NA,NA,NA,NA,3,Professor/a d'italià Lleida (o voltants),1,http://feinaactiva.gencat.cat/web/guest/home?p_p_id=jobsLocator_WAR_psocwebjobslocator&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_jobsLocator_WAR_psocwebjobslocator_struts_action=%2Fjobslocator%2FprocessView&saveLastPath=0&jobCode=4362123,NA,NA,NA
09,CONSTRUCCIÓN,CONSTRUCCIÓN,48086,Sopuerta,16,PAÍS VASCO,"SE OFRECE 1 PUESTO DE TRABAJO DE PEÓN DE OBRAS PUBLICAS PARA LA REALIZACIÓN DE LAS LABORES PROPIAS DE PROFESION EN EL MUNICIPIO DE SOPUERTA. REQUISITOS IMPRESCINDIBLES: SER TITULAR DE RGI SEGÚN LA CONVOCATORIA DE AYUDAS PARA ACCIONES LOCALES DE PROMOCIÓN DE EMPLEO (BOPV 20/06/2018), RESIDENCIA EN SOPUERTA Y ESTAR TOTALMENTE DESEMPLEADO/A. SE VALORARA HABER TRABAJADO ANTERIORMENTE CON HERRAMIENTAS PROPIAS DE LA PROFESION. DESEMPLEADO",NA,False,7,Diplomado o Ingeniero Técnico,07012,Ingeniero Técnico de Obras Públicas,Diplomado o Ingeniero Técnico,NA,False,2018-11-03T00:23:00Z,2018-11-03T00:00:00Z,2018-11-03T00:00:00Z,2018-11-04T19:38:19Z,1672334561,NA,NA,"43.27426819999999,-3.1568245",NA,NA,NA,LANBIDE,724,ESPAÑA,ESPAÑA,48,VIZCAYA,['VIZCAYA'],VIZCAYA,NA,NA,1.174693,Activa,1,09003,ENCARGADOS DE OBRAS/CAPATACES,ENCARGADOS DE OBRAS/CAPATACES,NA,3,PEÓN OBRAS PÚBLICAS,1,http://apps.lanbide.euskadi.net/apps/OF_DETALLE_OFERTA_TRABAJO?LG=C&ML=OFEMEN1&MS=Eaaa&CTRG=1&ORGN=LG&IDRG=162018011971,NA,NA,NA
19,CUIDADOS/ASISTENCIA EN EL HOGAR,CUIDADOS/ASISTENCIA EN EL HOGAR,20045,Irun,16,PAÍS VASCO,"PUESTO DE ACOMPAÑAMIENTO A CHEF EJECUTIVO/A EN SUS DESPLAZAMIENTOS A MARRUECOS PRINCIPALMENTE Y A OTROS PAISES SI EL TRABAJO LO REQUIERE PARA FORMAR PERSONAL EN SALA Y COCINA EN LOS CONTRATOS DE ASESORAMIENTO DE RESTAURANTE. TAMBIEN IMPLANTAR NUEVOS PROCESOS DE TRABAJO Y HACER DE INTERMEDIARIO CON EMPLEADOS, PROVEEDORES,... SE REQUIERE AL MENOS 5 AÑOS DE EXPERIENCIA EN RESTAURACION, CONOCIMIENTOS DE COCINA ESPAÑOLA Y MARROQUI, EXPERIENCIA EN SALA COMO JEFE DE RANGO, DOMINIO DE ARABAE Y CONOCIMIENTOS DE FRAN",NA,False,NA,NA,NA,NA,NA,NA,False,2018-11-03T00:22:59Z,2018-11-03T00:00:00Z,2018-11-03T00:00:00Z,2018-11-04T19:38:18Z,1672323953,NA,NA,"43.3380969,-1.7888483",4,NA,NA,LANBIDE,724,ESPAÑA,ESPAÑA,1,ÁLAVA,['ÁLAVA'],ÁLAVA,NA,NA,1.174693,Activa,1,19005,SERVICIO DOMÉSTICO,SERVICIO DOMÉSTICO,NA,3,ASISTENTE CHEF EJECUTIVO/A,1,http://apps.lanbide.euskadi.net/apps/OF_DETALLE_OFERTA_TRABAJO?LG=C&ML=OFEMEN1&MS=Eaaa&CTRG=1&ORGN=LG&IDRG=162018012065,NA,NA,NA
17,INFORMÁTICA/TELECOMUNICACIONES,INFORMÁTICA/TELECOMUNICACIONES,48019,Berriz,16,PAÍS VASCO,"Gestión de las instalaciones deportivas: polideportivo-piscina, frontón, campo de fútbol,... Y gestión del personal, además de tareas administrativas. Imprescindible: Experiencia mínima de 12 meses, Euskera (EGA o equivalente), diplomado o estudios superiores en materias deportivas y conocimientos de ofimática.",NA,False,6,"FP II, Ciclo de Grado Superior",NA,NA,"FP II, Ciclo de Grado Superior",NA,False,2018-11-03T00:23:00Z,2018-11-03T00:00:00Z,2018-11-03T00:00:00Z,2018-11-04T19:38:18Z,1672334560,NA,NA,"43.1758507,-2.5768462",2,NA,NA,LANBIDE,724,ESPAÑA,ESPAÑA,48,VIZCAYA,['VIZCAYA'],VIZCAYA,NA,NA,1.174693,Activa,1,NA,NA,NA,NA,3,TÉCNICO/A DE DEPORTES,1,http://apps.lanbide.euskadi.net/apps/OF_DETALLE_OFERTA_TRABAJO?LG=C&ML=OFEMEN1&MS=Eaaa&CTRG=1&ORGN=LG&IDRG=162018012051,NA,NA,NA
17,INFORMÁTICA/TELECOMUNICACIONES,INFORMÁTICA/TELECOMUNICACIONES,01059,Vitoria-Gasteiz,16,PAÍS VASCO,"TÉCNICO/A ESPECIALISTA/DEPILACIÓN LASER.- ESTETICISTA ESPECIALIZADO/A EN DEPILACIÓN LASER. IMPRESCINDIBLE: EXPERIENCIA MÍNIMA DE 1 AÑO EN CLÍNICAS DE ESTÉTICA, GRADO MEDIO DE ESTÉTICA TITULACIÓN OFICIAL EN ESTÉTICA, DOTES DE ORGANIZACIÓN Y GESTIÓN DE AGENDAS. SE OFRECE CONTRATO DE 40 HORAS SEMANALES. CON DISPONIBILIDAD PARA TRABAJAR . SALARIO BRUTO: 13.0000 EUROS",NA,False,6,"FP II, Ciclo de Grado Superior",06013,"Imagen Personal, Estética","FP II, Ciclo de Grado Superior",NA,False,2018-11-03T00:22:59Z,2018-11-03T00:00:00Z,2018-11-03T00:00:00Z,2018-11-04T19:38:17Z,1672323952,NA,NA,"42.8591656,-2.681791800000001",2,NA,NA,LANBIDE,724,ESPAÑA,ESPAÑA,1,ÁLAVA,['ÁLAVA'],ÁLAVA,NA,NA,1.174693,Activa,1,NA,NA,NA,NA,3,TÉCNICO/A ESPECIALISTA/DEPILACIÓN LASER,1,http://apps.lanbide.euskadi.net/apps/OF_DETALLE_OFERTA_TRABAJO?LG=C&ML=OFEMEN1&MS=Eaaa&CTRG=1&ORGN=LG&IDRG=162018012067,NA,NA,NA
